"","alb","ara","arm","aze","baq","bas","bel","ben","bnt","bos","bre","bul","cat","chi","cze","dan","dsb","dut","eng","epo","est","fao","fin","fre","fry","geo","ger","gla","gle","glg","gre","gsw","heb","hin","hrv","hsb","hun","ice","ind","ita","jpn","kaz","kir","kor","kur","lat","lav","lit","ltz","mac","mal","may","mlg","mlt","mon","mul","nds","nno","nor","oci","per","pol","por","roh","rum","rus","sin","slo","slv","spa","srp","swa","swe","tha","tir","tur","ukr","und","urd","vie","wel","wen","wln","xxx","yid"
"gle",0.088467312960351,0.075189547710268,0.17044278259563,0.17044278259563,0.11158793531279,-0.000354750676908716,-0.00195015478554021,-0.000354750676908716,-0.000354750676908716,-0.00159028702920131,-0.000709768435081858,0.0322672778801662,0.0552704765794452,0.048159530945388,0.0462394871919393,0.0398295429248594,-0.000354750676908716,0.0188027959244496,0.0395920943950756,-0.00159028702920131,0.0419555073083131,-0.000614600366844641,0.0472810835786424,0.0400293453996234,-0.00112308845086151,0.101335159584929,0.0549648738836482,-0.000354750676908716,1,-0.00191713457093899,0.0422810214283313,-0.00181457861779385,-0.00433546722280557,0.266623919799857,0.0447386601726094,-0.000354750676908716,0.0283705694145976,0.134730650704886,-0.00117805318488688,0.0181662852240934,-0.00547735009489254,-0.000501756146512795,-0.000354750676908716,0.0616143798238948,0.407889776795893,-0.000869503527016952,0.0471384739697967,0.0422810214283313,-0.000501756146512795,0.091661513005019,-0.000354750676908716,-0.000614600366844641,-0.000354750676908716,-0.000354750676908716,-0.00100426842446003,-0.000869503527016952,-0.00198264140863723,-0.000354750676908716,0.0947716878698517,-0.000501756146512795,0.0952054001870989,0.0520094246400851,0.0408101634154146,0.23496254491843,0.0471384739697967,0.0633654622368311,-0.000354750676908716,0.0469969124961432,0.041530465670167,0.0462394871919393,0.0416357842885903,-0.000354750676908716,-0.00600028869499216,0.315711919275788,-0.000354750676908716,0.0364618808631695,0.0848843481190014,-0.000354750676908716,-0.000614600366844641,-0.00191713457093899,-0.000501756146512795,-0.000354750676908716,-0.000354750676908716,-0.000869503527016952,-0.000614600366844641
"glg",0.277901775193797,0.235604193902642,0.311493371642249,0.356792411357426,0.381374527346637,0.18504213647087,0.197483748783756,0.18504213647087,-0.00135544884002406,0.161041496037896,0.0905219578017421,0.190567295953527,0.329041002468991,0.21900005855283,0.146586508995247,0.242492265635862,-0.00135544884002406,0.160466229229067,0.123730928648248,0.244600367518397,0.229234809060805,0.212939100904964,0.284051606704833,0.12524411710504,0.0547195815503524,0.318818617404014,0.108677971996183,-0.00135544884002406,-0.00191713457093899,1,0.268719977071786,-0.00693323125991954,0.236545499736925,0.207925326131513,0.230267876841587,-0.00135544884002405,0.179838117450546,0.352831524503673,0.333128434789935,0.164406249769572,0.234892185036235,-0.00191713457093899,-0.00135544884002406,0.192230611432416,0.212939100904964,0.225110525725903,0.186985206243348,0.180461860455287,-0.00191713457093899,0.288064324407413,0.18504213647087,0.320582799017398,-0.00135544884002405,-0.00135544884002406,0.194041121006663,-0.00332224185549678,0.026029287865713,0.18504213647087,0.269820012119791,0.12990239420328,0.376651624713976,0.14997917675965,0.247933164320316,-0.00407043227495372,0.241994851781107,0.166974683100379,0.18504213647087,0.227583666393948,0.251935758867839,0.154108408656497,0.252521411262134,-0.00135544884002406,0.248658795817617,0.163770365685246,-0.00135544884002405,0.212610642901344,0.382163549908609,-0.00135544884002405,0.320582799017398,0.305293046833492,0.12990239420328,-0.00135544884002405,-0.00135544884002406,0.0728220140049697,-0.00234829531990517
"gre",0.309446678118132,0.271434779326879,0.197494190514123,0.213936921866322,0.280112459682619,0.0637229219208628,0.189127788660422,0.0637229219208628,-0.00393602712610228,0.164337604849857,0.0936516098123647,0.279112985774384,0.396477731299669,0.320968407197182,0.259116874734003,0.393838027491996,0.0637229219208628,0.317714685393445,0.25431609590091,0.14917242602393,0.306286060650768,0.11039903159664,0.354449937764697,0.313414199805395,0.0517986007359966,0.250800979436143,0.0611721276544296,0.0637229219208628,0.0422810214283313,0.268719977071786,1,-0.0201330994610607,0.33662199994517,0.168722006121415,0.352816965630893,-0.00393602712610228,0.297489692374037,0.266880774998889,0.170759420850836,0.328451047051581,0.315303223029246,-0.0055670811415283,-0.00393602712610228,0.257217304946928,0.0713263178934627,0.128547622857159,0.218505994551815,0.286052660570673,0.0422810214283313,0.304007114170741,0.0637229219208628,0.11039903159664,-0.00393602712610228,0.0637229219208628,0.132509914481562,-0.0096473091986826,0.00239797917057017,0.0637229219208628,0.438957220109724,0.0901291239981909,0.279867506318258,0.305775758984422,0.452796627827357,0.078482628750591,0.293384140069159,0.28032493698494,0.0637229219208628,0.287396241364184,0.329903575827456,0.354677843924578,0.376036341153095,-0.00393602712610228,0.422041715916487,0.112287124027121,-0.00393602712610228,0.404551594930639,0.312035448867382,-0.00393602712610228,0.11039903159664,0.218286767576644,0.0901291239981909,-0.00393602712610228,0.0637229219208628,0.0456306636236539,0.0322536041902856
"gsw",-0.0100963385585035,-0.011810219395413,-0.00530034276350378,-0.00530034276350378,-0.00805041326021232,-0.00128293992498213,-0.00705264738623263,-0.00128293992498213,-0.00128293992498213,-0.00575120177281181,-0.00256684573738789,-0.0144345728862721,-0.0157916382230434,-0.0179176007111481,-0.0392430523777559,-0.0212167375152708,-0.00128293992498213,-0.01335834998869,-0.0458318420765218,-0.00575120177281181,-0.0202709492947932,-0.00222267468353993,-0.0182186818066513,-0.0453312088838435,-0.00406159905162726,-0.00884657471829896,-0.033013422747681,-0.00128293992498213,-0.00181457861779385,-0.00693323125991954,-0.0201330994610607,1,-0.0156790229184536,-0.00339689693051214,-0.0191468428871477,-0.00128293992498213,-0.0281251009843426,-0.0066881945752924,-0.0042603765489999,-0.0386025450796048,-0.0198085911521757,-0.00181457861779385,-0.00128293992498213,-0.0142684510182005,-0.00222267468353993,-0.00314452053888505,-0.0182684711118258,-0.0201330994610607,-0.00181457861779385,-0.00975473204841289,-0.00128293992498213,-0.00222267468353993,-0.00128293992498213,-0.00128293992498213,-0.00363189175103451,-0.00314452053888505,0.0283069054099965,-0.00128293992498213,-0.0191468428871477,-0.00181457861779385,-0.00940145355388942,-0.0348894191841396,-0.0207704114790604,-0.00385268696484429,-0.0182684711118258,-0.0286367139722233,-0.00128293992498213,-0.0183181512279327,-0.0204536428676382,-0.0392430523777559,-0.0204080863439333,-0.00128293992498213,-0.0216997751640802,-0.00287018101436476,-0.00128293992498213,-0.0228955348105101,-0.0105086665454225,-0.00128293992498213,-0.00222267468353993,-0.00693323125991954,-0.00181457861779385,-0.00128293992498213,-0.00128293992498213,-0.00314452053888505,-0.00222267468353993
"heb",0.293480586357661,0.21657947601386,0.173009868085086,0.173009868085086,0.322230739002571,0.0818252471250721,0.200926377417115,0.0818252471250721,0.0818252471250721,0.176533836249508,0.121250869707204,0.274094252501342,0.334430604940211,0.307766674407868,0.190570006469077,0.366086293272977,-0.00306525379448761,0.264248542975107,0.232334465310446,0.176533836249508,0.28261276970701,0.14176104564041,0.333192091339756,0.254409350812672,0.0440460247595058,0.215500947785382,0.101879001559335,-0.00306525379448761,-0.00433546722280557,0.236545499736925,0.33662199994517,-0.0156790229184536,1,0.152432808529359,0.308511430016416,-0.00306525379448761,0.258152350650851,0.262662448088333,0.220469403860384,0.288488609466282,0.208988959828776,0.0556987108485438,-0.00306525379448761,0.225543658099478,0.0437133435915103,0.0965214394874807,0.26324998563196,0.267716057683907,-0.00433546722280557,0.29376076983254,-0.00306525379448761,0.09273719461596,-0.00306525379448761,-0.00306525379448761,0.141521064441764,-0.0075130201547012,0.0134777594123635,0.0818252471250721,0.41058573121204,0.0556987108485438,0.270972657346979,0.234811580378159,0.32468975667564,0.0191202644966064,0.294566085819893,0.23099270074001,0.0818252471250721,0.231140229892312,0.324871211880564,0.279637595811367,0.34273602225165,-0.00306525379448761,0.389125568542085,0.0691089322610181,-0.00306525379448761,0.335593967828737,0.301493731617047,-0.00306525379448761,0.14176104564041,0.268184333012711,0.115732888919893,-0.00306525379448761,-0.00306525379448761,0.06184328627342,-0.00531050743293938
"hin",0.287637738514967,0.203698694550021,0.273096133880064,0.273096133880064,0.239330132325618,-0.000664094392864286,0.13500621296381,0.377679968284675,-0.000664094392864286,0.0818255861451195,-0.00132868876270308,0.133937087903129,0.215107317083502,0.132767467172373,0.0865604667499717,0.160104583848823,-0.000664094392864286,0.0899466267937537,0.074116526340805,0.166628194655186,0.142136408708121,-0.00115053383697668,0.158468169056775,0.0749350616087989,0.117675738762159,0.272962184092532,0.102894418324157,-0.000664094392864286,0.266623919799857,0.207925326131513,0.168722006121415,-0.00339689693051214,0.152432808529359,1,0.1774129004209,-0.000664094392864286,0.0821105079262832,0.215690741627945,0.226231391597732,0.0879967091161265,0.119560426518319,-0.000939289098439354,-0.000664094392864286,0.203005287254314,0.43583317491188,0.307482805036474,0.130114702778066,0.091946177685518,-0.000939289098439354,0.196824933532237,0.377679968284675,0.43583317491188,-0.000664094392864286,-0.000664094392864286,-0.00187999367732332,-0.00162771336167531,-0.00371151100826606,-0.000664094392864286,0.1774129004209,-0.000939289098439354,0.204380715696235,0.0808729813035861,0.163544999285965,0.124247119211727,0.130114702778066,0.0995569596620632,0.377679968284675,0.12974714752048,0.166077845032032,0.0865604667499717,0.166448576964294,-0.000664094392864286,0.132573049494323,0.337085391684071,-0.000664094392864286,0.125476958817312,0.229336663694643,-0.000664094392864286,-0.00115053383697668,0.207925326131513,0.266623919799857,-0.000664094392864286,-0.000664094392864286,-0.00162771336167531,-0.00115053383697668
"hrv",0.253490154202685,0.255871959160583,0.190858096203059,0.208051664787346,0.238325151957646,0.0670052986042576,0.186847979400163,0.0670052986042576,-0.00374321366309196,0.173511947142326,0.0986734712628955,0.318866278680378,0.305839624259007,0.287705625079224,0.236664911746305,0.385990733114713,-0.00374321366309196,0.275913948711037,0.229578185276997,0.141796590775858,0.307131330042239,0.116085701263674,0.307900667237338,0.264659434071774,0.0105474743636547,0.254442634700473,0.0415002440991081,0.0670052986042576,0.0447386601726094,0.230267876841587,0.352816965630893,-0.0191468428871477,0.308511430016416,0.1774129004209,1,-0.00374321366309196,0.315625992354123,0.199048690910488,0.179794093285736,0.282546483339296,0.223790134053716,-0.00529436752463296,-0.00374321366309196,0.220650004195532,0.0752287798410696,0.106429629615771,0.25466800263518,0.290604559618404,-0.00529436752463297,0.330159242426759,0.0670052986042576,0.116085701263674,-0.00374321366309196,0.0670052986042576,0.114580103577568,-0.0091747181733328,-0.00816530144733498,0.0670052986042576,0.354471501869008,0.0447386601726094,0.26603119430568,0.308286705053097,0.353790142268082,0.0359721414094254,0.301646421348243,0.283617516972798,0.0670052986042576,0.285011008164606,0.360346397773471,0.29376470835259,0.361304670615822,0.0670052986042576,0.353496698217983,0.118248037667886,-0.00374321366309196,0.34407427228031,0.31177491735317,-0.00374321366309196,0.116085701263674,0.256635967027056,0.0947716878698517,-0.00374321366309196,-0.00374321366309196,0.0486274557212189,-0.0064850630041396
"hsb",-0.00197383728806596,-0.00230890151789455,-0.00103621863762907,-0.00103621863762907,-0.00157385826408965,-0.000250815149235014,-0.00137879472938259,-0.000250815149235014,-0.000250815149235014,-0.00112436171237602,-0.000501819129757902,-0.00495825617281299,-0.00308727012111119,-0.00350289644026986,-0.00767202878864448,-0.00414787869840973,-0.000250815149235014,-0.00738320509102631,-0.0089601391977091,-0.00112436171237602,-0.00396297681092102,-0.000434533583059797,-0.00356175788688165,-0.0088622652548311,-0.000794043861625764,-0.00172950807359102,-0.00645413428328183,-0.000250815149235014,-0.000354750676908716,-0.00135544884002405,-0.00393602712610228,-0.00128293992498213,-0.00306525379448761,-0.000664094392864286,-0.00374321366309196,1,-0.00549846587768789,-0.00130754409294584,-0.000832904923392764,-0.00754680941520098,-0.00387258565208149,-0.000354750676908716,-0.000250815149235014,-0.00278948655490027,-0.000434533583059797,-0.000614754730814073,-0.00357149171133009,-0.00393602712610228,-0.000354750676908716,-0.00190705311045981,-0.000250815149235014,-0.000434533583059797,-0.000250815149235014,-0.000250815149235014,-0.000710035952426862,-0.000614754730814073,-0.00140176335989015,-0.000250815149235014,-0.00374321366309196,-0.000354750676908716,-0.00183798705631338,-0.00682089216259661,-0.00406062182129512,-0.000753201484517421,-0.00357149171133009,-0.00559848637389909,-0.000250815149235014,-0.00358120418928226,-0.00399869346050463,-0.00767202878864448,-0.0039897871461331,-0.000250815149235014,-0.004242312707059,-0.000561121269539901,-0.000250815149235014,-0.00447608408507008,-0.00205444753610566,-0.000250815149235014,-0.000434533583059797,-0.00135544884002405,-0.000354750676908716,-0.000250815149235014,-0.000250815149235014,-0.000614754730814073,-0.000434533583059797
"hun",0.207311282238412,0.193154016855216,0.188455954929886,0.163612150547942,0.228667419255464,0.0456154779922872,0.147731562726136,0.0456154779922872,0.0456154779922872,0.124289144941046,0.0912652985252165,0.297185988585175,0.302920054042273,0.287813972375623,0.269093755057986,0.321813518985991,0.0456154779922872,0.273471734665323,0.198229743221059,0.101375632088564,0.287720395840967,0.0790281494376608,0.32265036345442,0.248210382301825,0.0311384338518425,0.194557812920263,0.0136593901466767,0.0456154779922872,0.0283705694145976,0.179838117450546,0.297489692374037,-0.0281251009843426,0.258152350650851,0.0821105079262832,0.315625992354123,-0.00549846587768789,1,0.188456045330458,0.136048713699058,0.276358796037315,0.181677658553571,-0.00777698036988012,0.0456154779922872,0.185186138690877,0.0495100956812319,0.0909244962391136,0.264882324682506,0.273287552570127,0.0283705694145976,0.244559771555148,0.0456154779922872,0.0790281494376608,-0.00549846587768789,0.0456154779922872,0.0929586788448368,-0.0134768889392767,0.00613028602031898,0.0456154779922872,0.337317964588375,0.0645181191990754,0.214128969270719,0.287084425180723,0.321377279595735,0.051708430607092,0.310136557932917,0.284188376330686,0.0456154779922872,0.286400586815579,0.294216424675631,0.279407031285236,0.329325255894766,0.0456154779922872,0.311748579970297,0.0791801881472112,-0.00549846587768789,0.285301311083508,0.227737014198682,-0.00549846587768789,0.0790281494376608,0.198888370784573,0.0645181191990754,-0.00549846587768789,0.0456154779922872,0.0700442192034356,0.019992041924803
"ice",0.313615913174896,0.180744090187663,0.229272802114234,0.276207761039934,0.302533632573339,0.191821561191055,0.205148069182973,0.191821561191055,-0.00130754409294584,0.210579745790598,0.190585733274976,0.188639688722097,0.29326920034704,0.257264352269689,0.139255854187725,0.25285132658788,-0.00130754409294584,0.153142967584379,0.12452457146433,0.124003248242876,0.213073351681047,0.220796935208991,0.295685195034559,0.133189419008633,0.0570023411185529,0.217661408397164,0.0800970493579874,-0.00130754409294584,0.134730650704886,0.352831524503673,0.266880774998889,-0.0066881945752924,0.262662448088333,0.215690741627945,0.199048690910488,-0.00130754409294584,0.188456045330458,1,0.228873036016446,0.157509663670156,0.152099838248056,-0.00184937853026534,-0.00130754409294584,0.200249975892369,0.109265817081891,0.154583398351777,0.180868056666074,0.201562596318142,-0.00184937853026534,0.376490257061983,-0.00130754409294584,0.109265817081891,-0.00130754409294584,-0.00130754409294584,0.201322866334078,-0.00320482602162629,-0.007307642327517,-0.00130754409294584,0.267349544393565,-0.00184937853026534,0.364260665366967,0.16644632438549,0.258455021415175,0.124955530486299,0.195117119505297,0.165435611911165,0.191821561191055,0.237185493789495,0.249695334394097,0.139255854187725,0.224456920182971,-0.00130754409294584,0.234808067789579,0.256314734735531,-0.00130754409294584,0.233700731224076,0.324852065571292,-0.00130754409294584,0.220796935208991,0.28085198030741,0.134730650704886,-0.00130754409294584,-0.00130754409294584,-0.00320482602162629,-0.00226530104520941
"ind",0.305101396148021,0.159788902858944,0.290098466314159,0.143328699912527,0.237700185400061,-0.000832904923392764,0.272085208901263,-0.000832904923392764,-0.000832904923392764,0.199315500688968,0.149373345397774,0.151215368454418,0.218870673633021,0.19242907120688,0.0963782919576804,0.181295635452905,-0.000832904923392764,0.100326312614663,0.081801108048252,0.199315500688968,0.189868648941808,0.521708505803716,0.166844465507059,0.0827639317231593,0.0929611049732014,0.171466920987507,0.0743288593131295,-0.000832904923392764,-0.00117805318488688,0.333128434789935,0.170759420850836,-0.0042603765489999,0.220469403860384,0.226231391597732,0.179794093285736,-0.000832904923392764,0.136048713699058,0.228873036016446,1,0.0857421623134547,0.132190934169737,-0.00117805318488688,-0.000832904923392764,0.242614364447149,-0.00144299561575079,0.244667391827519,0.188651176247909,0.150333848854642,-0.00117805318488688,0.235348520263063,-0.000832904923392764,0.172940838190738,-0.000832904923392764,-0.000832904923392764,0.318206847731289,-0.00204147254875048,-0.00465496445268585,-0.000832904923392764,0.158435812506983,-0.00117805318488688,0.24440463457301,0.108950701127076,0.185244665911975,0.0982552083218031,0.210930215925621,0.118343299030222,0.301132989121184,0.210352302074902,0.16800824956668,0.0963782919576804,0.148211467554158,-0.000832904923392764,0.158074461936981,0.133247679012696,-0.000832904923392764,0.131276271246621,0.330463175097863,-0.000832904923392764,0.347324671997227,0.333128434789935,0.21237086051188,-0.000832904923392764,-0.000832904923392764,0.121312959639384,-0.00144299561575079
"ita",0.187888263698671,0.20191287248208,0.137305526166049,0.137305526166049,0.188861393733089,0.0332345943081344,0.152807591490037,0.0332345943081344,0.0332345943081344,0.112421820084329,0.0664942099567433,0.260699088341843,0.274993320906038,0.307987623793036,0.259572529267996,0.359937795778795,-0.00754680941520098,0.356164794072819,0.274278218437043,0.0849994041756493,0.248180931086371,0.0575784492695083,0.278913573699369,0.390943002399763,0.0148402889891289,0.151389230991329,-0.0168337174973315,0.0332345943081344,0.0181662852240934,0.164406249769572,0.328451047051581,-0.0386025450796048,0.288488609466282,0.0879967091161265,0.282546483339296,-0.00754680941520098,0.276358796037315,0.157509663670156,0.0857421623134547,1,0.230492555679898,0.0181662852240934,0.0332345943081344,0.225997969622357,0.0340273871477853,0.048140116303656,0.226519433248468,0.251212066093853,0.0181662852240934,0.230936732353859,0.0332345943081344,0.0575784492695083,-0.00754680941520098,0.0332345943081344,0.0940842564536861,-0.0184974344839109,-0.0201210303434002,0.0332345943081344,0.357543487636075,0.0181662852240934,0.187158434699126,0.283527587946835,0.352869192691174,0.0317666629632295,0.256607947533822,0.300047021542069,0.0332345943081344,0.222407717432646,0.30950189019341,0.397810933014371,0.316065914075914,0.0332345943081344,0.368374633172838,0.0561049649017295,-0.00754680941520098,0.34886775984674,0.206430785053293,-0.00754680941520098,0.0575784492695083,0.149206951624568,0.0470067093776302,-0.00754680941520098,-0.00754680941520098,0.0148213409098726,-0.0130747370956607
"jpn",0.173194979378177,0.154671788074064,0.134129887199069,0.167491909848515,0.207620699849344,0.0647668435945896,0.091909935927232,0.0647668435945896,-0.00387258565208149,0.105719417377684,0.0609171806829935,0.205497438019945,0.253248369986013,0.239686409055573,0.197310176303437,0.268514638343918,-0.00387258565208149,0.192487875818011,0.15073212302743,0.151874252785166,0.215712829668947,0.112207610650584,0.20899581311183,0.18959966368864,-0.0122600364253677,0.174703429585811,0.0309528866862153,-0.00387258565208149,-0.00547735009489254,0.234892185036235,0.315303223029246,-0.0198085911521757,0.208988959828776,0.119560426518319,0.223790134053716,-0.00387258565208149,0.181677658553571,0.152099838248056,0.132190934169737,0.230492555679898,1,-0.00547735009489254,-0.00387258565208149,0.217753868825044,0.0725686744051654,0.0746267385836664,0.167681683663757,0.213159266068762,-0.00547735009489254,0.217768267485457,0.0647668435945896,0.112207610650584,-0.00387258565208149,0.0647668435945896,0.0619041491322361,-0.0094918124258479,-0.0216432248677199,0.0647668435945896,0.272339332200157,0.0430641436349552,0.208882552952633,0.196818225809586,0.262548406926546,0.0341761673605811,0.198066980767867,0.252491610060757,-0.00387258565208149,0.197296853371283,0.2541889650422,0.22223909417885,0.250359608428981,-0.00387258565208149,0.247570396542511,0.0527600798222008,-0.00387258565208149,0.25477418209431,0.257913594792535,-0.00387258565208149,0.112207610650584,0.196519137971668,0.0916056373648028,-0.00387258565208149,-0.00387258565208149,0.0465872215804949,-0.00670919808567137
"kaz",-0.00279177759471361,-0.00326568940866156,-0.00146561826207674,-0.00146561826207674,-0.00222605088347764,-0.000354750676908716,-0.00195015478554021,-0.000354750676908716,-0.000354750676908716,-0.00159028702920131,-0.000709768435081857,-0.00701291265283221,-0.00436660691590855,0.048159530945388,0.0176941195570393,-0.00586672208789643,-0.000354750676908716,0.0188027959244496,-0.0126731397815419,-0.00159028702920131,-0.00560519853180988,-0.000614600366844641,-0.00503771811714725,0.0137473188185075,-0.00112308845086151,-0.00244620056522428,-0.00912866911283981,-0.000354750676908716,-0.000501756146512795,-0.00191713457093899,-0.0055670811415283,-0.00181457861779385,0.0556987108485438,-0.000939289098439354,-0.00529436752463296,-0.000354750676908716,-0.00777698036988012,-0.00184937853026534,-0.00117805318488688,0.0181662852240934,-0.00547735009489254,1,-0.000354750676908716,-0.00394542453514801,-0.000614600366844641,-0.000869503527016952,-0.00505148555034468,-0.0055670811415283,-0.000501756146512795,-0.00269731865838208,-0.000354750676908716,-0.000614600366844641,-0.000354750676908716,-0.000354750676908716,-0.00100426842446003,-0.000869503527016952,-0.00198264140863723,-0.000354750676908716,-0.00529436752463296,-0.000501756146512795,-0.00259963225652563,-0.00964740813775658,-0.00574330675068192,-0.00106532136235056,-0.00505148555034468,-0.00791844845441923,-0.000354750676908716,-0.00506522279125099,-0.00565571583770365,-0.0108512480778607,-0.00564311882726908,-0.000354750676908716,-0.00600028869499216,-0.000793644844836068,-0.000354750676908716,-0.00633093281614774,-0.00290579199992432,-0.000354750676908716,-0.000614600366844641,-0.00191713457093899,-0.000501756146512795,-0.000354750676908716,-0.000354750676908716,-0.000869503527016952,-0.000614600366844641
"kir",-0.00197383728806596,-0.00230890151789455,-0.00103621863762907,-0.00103621863762907,-0.00157385826408965,-0.000250815149235014,-0.00137879472938259,-0.000250815149235014,-0.000250815149235014,-0.00112436171237602,-0.000501819129757902,0.0505853551113955,-0.00308727012111119,-0.00350289644026986,0.032692154336836,-0.00414787869840973,-0.000250815149235014,0.0339710391547784,0.0279923273177655,-0.00112436171237602,-0.00396297681092102,-0.000434533583059797,-0.00356175788688165,-0.0088622652548311,-0.000794043861625764,-0.00172950807359102,-0.00645413428328183,-0.000250815149235014,-0.000354750676908716,-0.00135544884002406,-0.00393602712610228,-0.00128293992498213,-0.00306525379448761,-0.000664094392864286,-0.00374321366309196,-0.000250815149235014,0.0456154779922872,-0.00130754409294584,-0.000832904923392764,0.0332345943081344,-0.00387258565208149,-0.000354750676908716,1,-0.00278948655490027,-0.000434533583059797,-0.000614754730814073,-0.00357149171133009,-0.00393602712610228,-0.000354750676908716,-0.00190705311045981,-0.000250815149235014,-0.000434533583059797,-0.000250815149235014,-0.000250815149235014,-0.000710035952426862,-0.000614754730814073,-0.00140176335989015,-0.000250815149235014,0.0670052986042576,-0.000354750676908716,-0.00183798705631338,-0.00682089216259661,0.0617676701434405,-0.000753201484517421,-0.00357149171133009,0.0448005286579509,-0.000250815149235014,-0.00358120418928226,0.0627242752444848,-0.00767202878864448,-0.0039897871461331,-0.000250815149235014,-0.004242312707059,-0.000561121269539901,-0.000250815149235014,0.0560345034785214,-0.00205444753610566,-0.000250815149235014,-0.000434533583059797,-0.00135544884002406,-0.000354750676908716,-0.000250815149235014,-0.000250815149235014,-0.000614754730814073,-0.000434533583059797
"kor",0.205284858575038,0.231367654632641,0.191238827461983,0.191238827461983,0.221148227654998,0.0899144499529522,0.188512338288367,0.0899144499529522,-0.00278948655490027,0.112168005980019,0.087157760298667,0.181655579216467,0.215765784473012,0.302120790200338,0.176542754913421,0.229347499069413,-0.00278948655490027,0.186178128889395,0.126383661266326,0.112168005980019,0.211478589765672,0.155775471402239,0.227793896782101,0.149430674604479,0.020517598370553,0.171178217311488,0.0458150445950001,0.0899144499529522,0.0616143798238948,0.192230611432416,0.257217304946928,-0.0142684510182005,0.225543658099478,0.203005287254314,0.220650004195532,-0.00278948655490027,0.185186138690877,0.200249975892369,0.242614364447149,0.225997969622357,0.217753868825044,-0.00394542453514801,-0.00278948655490027,1,0.102239399362242,0.106772823699675,0.179149248516436,0.2258639142691,-0.00394542453514801,0.300308656518061,0.0899144499529522,0.155775471402239,-0.00278948655490027,0.0899144499529522,0.1233216106666,-0.0068371071739386,0.00112314820212026,-0.00278948655490027,0.266549151118949,-0.00394542453514801,0.26154846745434,0.194832441733847,0.259889630379084,0.084420214846787,0.254385895850423,0.208654310491567,0.0899144499529522,0.226265773438442,0.221436825069475,0.180283735288526,0.234450558509073,-0.00278948655490027,0.228833980005767,0.118197206907751,-0.00278948655490027,0.292316358570194,0.264781985950776,-0.00278948655490027,0.155775471402239,0.209506068399977,0.127174184182938,-0.00278948655490027,-0.00278948655490027,0.0689028467418035,-0.00483274471775301
"kur",0.0711024397065982,0.124132801447906,0.138584998142283,0.278965229940969,0.183154092893128,-0.000434533583059797,0.103459058581986,0.577205442831098,-0.000434533583059797,-0.00194794024613006,-0.00086939431356808,0.055562223840713,0.0920505175678143,0.0806769572610915,0.0566386799412118,0.0674449112545149,-0.000434533583059797,0.0349724544762313,0.0484962982685467,0.127525154779981,0.0708102521819587,-0.000752823086574655,0.0792762709410401,0.0490318863817487,-0.00137566939377964,0.0817514095912956,0.067326393283352,-0.000434533583059797,0.407889776795893,0.212939100904964,0.0713263178934627,-0.00222267468353993,0.0437133435915103,0.43583317491188,0.0752287798410696,-0.000434533583059797,0.0495100956812319,0.109265817081891,-0.00144299561575079,0.0340273871477853,0.0725686744051654,-0.000614600366844641,-0.000434533583059797,0.102239399362242,1,0.234903486911123,0.0364307126064053,0.0322536041902856,-0.000614600366844641,0.0737493878726006,0.577205442831098,0.666415725637809,-0.000434533583059797,-0.000434533583059797,-0.00123012691797266,-0.00106505359304791,-0.00242853454918015,-0.000434533583059797,0.116085701263674,-0.000614600366844641,0.156550701702824,0.0637062678461078,0.0689960682973824,-0.00130491057191542,0.0364307126064053,0.077616261617721,-0.000434533583059797,0.0363095047369083,0.0701367012022464,0.0566386799412118,0.0703035640103957,-0.000434533583059797,0.0658357290925598,0.25748599931739,-0.000434533583059797,0.0621343891840008,0.139819384552363,-0.000434533583059797,-0.000752823086574655,0.105295402792529,0.407889776795893,-0.000434533583059797,-0.000434533583059797,-0.00106505359304791,-0.000752823086574655
"lat",0.206021739975698,0.0849786138066039,0.295363797038618,0.196062598034233,0.127629492862039,-0.000614754730814073,0.221242194968259,-0.000614754730814073,-0.000614754730814073,0.0888299428706239,-0.00122997229223427,0.0786064444550154,0.130228118964307,0.144818195861313,0.0471514542264786,0.121813429778898,0.40799222301694,0.0494771467053316,0.0686099531769831,0.180415726781701,0.100178534447144,-0.00106505359304791,0.142377244069331,0.0541861199475069,0.256771692123184,0.115657495199978,0.0582267528601354,-0.000614754730814073,-0.000869503527016952,0.225110525725903,0.128547622857159,-0.00314452053888505,0.0965214394874807,0.307482805036474,0.106429629615771,-0.000614754730814073,0.0909244962391136,0.154583398351777,0.244667391827519,0.048140116303656,0.0746267385836664,-0.000869503527016952,-0.000614754730814073,0.106772823699675,0.234903486911123,1,0.111834246690288,0.10090863644599,0.288095501951617,0.158842117637202,0.40799222301694,0.234903486911123,-0.000614754730814073,-0.000614754730814073,0.142851050764478,0.165411016239746,0.0702298898793198,-0.000614754730814073,0.106429629615771,0.288095501951617,0.221479508686973,0.0723204677956973,0.0976119247095104,-0.00184611725916685,0.14198126411633,0.0892190849868183,0.40799222301694,0.141588276507754,0.0992256307652074,0.0636404054238827,0.12677189322532,-0.000614754730814073,0.0931408468621751,0.364277336366363,-0.000614754730814073,0.0879043903307486,0.197808941504181,-0.000614754730814073,-0.00106505359304791,0.301254781586369,-0.000869503527016952,-0.000614754730814073,0.40799222301694,0.165411016239746,0.234903486911123
