"","author","place_count","title_count","residuals"
"1061","Keglevic, Peter",1,1,-0.315852602371783
"1062","Keiderling, Christel",1,1,-0.315852602371783
"1063","Keiser, Helen",1,1,-0.315852602371783
"1064","Keller, Paul",1,1,-0.315852602371783
"1065","Keller, Philipp",1,1,-0.315852602371783
"1066","Kempff, Martina",4,7,1.01123930437037
"1067","Kendrick, Sophie",1,1,-0.315852602371783
"1068","Kennel, Herma",1,1,-0.315852602371783
"1069","Kerényi, Karl",1,1,-0.315852602371783
"1070","Kern, Alfred",1,2,-0.594670617914757
"1071","Kern, Björn",1,1,-0.315852602371783
"1072","Kern, Claudia",1,1,-0.315852602371783
"1073","Kern, Elfriede",1,1,-0.315852602371783
"1074","Kern, Silke",1,1,-0.315852602371783
"1075","Kernbach, Michael",1,10,-2.82521474225855
"1076","Kerner, Justinus",1,1,-0.315852602371783
"1077","Kerschbaumer, Marie-Thérèse",1,1,-0.315852602371783
"1078","Kertész, Imre",1,1,-0.315852602371783
"1079","Kessel, Martin",3,3,1.12651136654227
"1080","Kesser, Hermann",1,1,-0.315852602371783
"1081","Kessler, Christof",1,1,-0.315852602371783
"1082","Kesten, Hermann",3,5,0.56887533545632
"1083","Kettenbach, Hans Werner",4,10,0.17478525774145
"1084","Keussen, Anselm",1,1,-0.315852602371783
"1085","Keys, Kerry Shawn",1,1,-0.315852602371783
"1086","Kiafas, Giorgos",1,1,-0.315852602371783
"1087","Kiening, Alexandra",1,1,-0.315852602371783
"1088","Kietzke, Bernd",1,2,-0.594670617914757
"1089","Kijamov, Ališer",1,2,-0.594670617914757
"1090","Kilian, Klaus",1,1,-0.315852602371783
"1091","Kim, Anna",8,8,4.7324212888274
"1092","Kinder, Hermann",1,1,-0.315852602371783
"1093","King, Stephen",1,1,-0.315852602371783
"1094","Kinsky, Esther",7,12,2.6171492266555
"1095","Kirchhofer, Markus",1,1,-0.315852602371783
"1096","Kirchhoff, Hans",1,1,-0.315852602371783
"1097","Kirsch, Dietrich",1,1,-0.315852602371783
"1098","Kirschke, Waltraud",1,1,-0.315852602371783
"1099","Kisch, Egon Erwin",5,6,2.29005731991335
"1100","Kitter, Eva",1,1,-0.315852602371783
"1101","Kiy, Bärbel",1,1,-0.315852602371783
"1102","Klassen, Lena",1,1,-0.315852602371783
"1103","Kleeberg, Michael",5,5,2.56887533545632
"1104","Klein, Benjamin",2,3,0.126511366542268
"1105","Klein, Elisabeth",1,1,-0.315852602371783
"1106","Klein, Ernst",1,1,-0.315852602371783
"1107","Klein, Olaf Georg",1,1,-0.315852602371783
"1108","Kleist, Ewald Christian von",1,1,-0.315852602371783
"1109","Kleist, Peter",1,1,-0.315852602371783
"1110","Klíma, Ladislav",1,1,-0.315852602371783
"1111","Kling, Marc-Uwe",4,6,1.29005731991335
"1112","Kling, Ulla",1,1,-0.315852602371783
"1113","Klinger, Kurt",1,1,-0.315852602371783
"1114","Klönne, Gisa",5,15,-0.219304819973421
"1115","Klonovsky, Michael",1,1,-0.315852602371783
"1116","Klöppelschuh, Elvira",2,2,0.405329382085243
"1117","Klopstock, Friedrich Gottlieb",2,2,0.405329382085243
"1118","Kloss, Helmar",1,1,-0.315852602371783
"1119","Kluger, Martin",1,1,-0.315852602371783
"1120","Klümper, Günther F.",1,1,-0.315852602371783
"1121","Klüpfel, Volker",5,10,1.17478525774145
"1122","Knapp, Andreas",1,1,-0.315852602371783
"1123","Knapp, Radek",5,7,2.01123930437037
"1124","Knauer, Sebastian",1,1,-0.315852602371783
"1125","Kneidl, Laura",2,4,-0.152306649000706
"1126","Kneifel, Hanns",3,13,-1.66166878888747
"1127","Kneifel, Hans",1,1,-0.315852602371783
"1128","Kneifl, Edith",2,2,0.405329382085243
"1129","Knelles, Sylvia",1,1,-0.315852602371783
"1130","Knigge, Judith",1,2,-0.594670617914757
"1131","Knittermeier, Frank",1,1,-0.315852602371783
"1132","Knobloch, Ina",1,1,-0.315852602371783
"1133","Knodt, Reinhard",1,1,-0.315852602371783
"1134","Knopp, Beate",1,1,-0.315852602371783
"1135","Kobialka, Martin",1,1,-0.315852602371783
"1136","Koch, Anna",2,2,0.405329382085243
"1137","Koch, Boris",1,1,-0.315852602371783
"1138","Koch, Erwin",2,2,0.405329382085243
"1139","Koch, Jessica",4,4,1.84769335099929
"1140","Köck, Thomas",1,1,-0.315852602371783
"1141","Koebeli, Markus",1,1,-0.315852602371783
"1142","Koenig, Alma Johanna",1,1,-0.315852602371783
"1143","Koepke, Harry",1,1,-0.315852602371783
"1144","Koestler, Arthur",3,3,1.12651136654227
"1145","Kofler, Gerhard",1,1,-0.315852602371783
"1146","Kofmehl, Damaris",1,3,-0.873488633457731
"1147","Kögl, Gabriele",2,2,0.405329382085243
"1148","Köhler, Barbara",2,2,0.405329382085243
"1149","Köhler, Karen",4,5,1.56887533545632
"1150","Kohlhaase, Wolfgang",1,1,-0.315852602371783
"1151","Kohlmann, Bara",1,1,-0.315852602371783
"1152","Kohout, Pavel",1,1,-0.315852602371783
"1153","Kokoschka, Oskar",3,5,0.56887533545632
"1154","Kolb, Angelika",1,1,-0.315852602371783
"1155","Kolb, Guido J.",1,1,-0.315852602371783
"1156","Kolbenhoff, Walter",1,2,-0.594670617914757
"1157","Kollender, Andreas",2,2,0.405329382085243
"1158","Kolleritsch, Alfred",5,5,2.56887533545632
"1159","Kolosowa, Wlada",1,1,-0.315852602371783
"1160","Koltz, Anise",1,1,-0.315852602371783
"1161","Konecny, Jaromir",1,1,-0.315852602371783
"1162","König, Barbara",2,3,0.126511366542268
"1163","König, Friedhelm",1,1,-0.315852602371783
"1164","König, Hans H.",1,1,-0.315852602371783
"1165","König, Lea",1,1,-0.315852602371783
"1166","König, Rainer",1,1,-0.315852602371783
"1167","Königsdorf, Helga",3,4,0.847693350999294
"1168","Köpf, Gerhard",5,8,1.7324212888274
"1169","Köpp, Constanze H. E.",1,1,-0.315852602371783
"1170","Koppel, Gert",1,1,-0.315852602371783
"1171","Koppelstätter, Lenz",1,2,-0.594670617914757
"1172","Köppen, Edlef",1,1,-0.315852602371783
"1173","Körber, Joachim",1,2,-0.594670617914757
"1174","Körber, Lili",1,1,-0.315852602371783
"1175","Korber, Tessa",3,11,-1.10403275780152
"1176","Korn, Carmen",3,5,0.56887533545632
"1177","Korn, Ernst",1,1,-0.315852602371783
"1178","Kornauer, Paul",1,1,-0.315852602371783
"1179","Körner-Armbruster, Angela Maria",1,1,-0.315852602371783
"1180","Körner, Heinz",3,4,0.847693350999294
"1181","Korschunow, Irina",1,1,-0.315852602371783
"1182","Koschyk, Heike",1,2,-0.594670617914757
"1183","Köster-Lösche, Kari",3,6,0.290057319913346
"1184","Kpalete, Yawhleim",1,1,-0.315852602371783
"1185","Kracauer, Siegfried",5,7,2.01123930437037
"1186","Kraft, Robert",3,6,0.290057319913346
"1187","Kraiker, Ansgar",1,1,-0.315852602371783
"1188","Krall, Hanna",1,1,-0.315852602371783
"1189","Kranjc, Marco",1,1,-0.315852602371783
"1190","Kraus, Chris",1,1,-0.315852602371783
"1191","Kraus, Emil",1,1,-0.315852602371783
"1192","Kraus, Joseph Martin",1,1,-0.315852602371783
"1193","Kraus, Susanne",1,2,-0.594670617914757
"1194","Krause, Thilo",1,1,-0.315852602371783
"1195","Krauß, Angela",1,1,-0.315852602371783
"1196","Kraxner, Petra Maria",1,1,-0.315852602371783
"1197","Krebs, Johann Baptist",1,1,-0.315852602371783
"1198","Krechel, Ursula",2,2,0.405329382085243
"1199","Krege, Wolfgang",1,1,-0.315852602371783
"1200","Kreissl, Rainer",1,1,-0.315852602371783
"1201","Kreitz, Isabel",1,1,-0.315852602371783
"1202","Kreller, Susan",1,1,-0.315852602371783
"1203","Kremer, Rüdiger",1,1,-0.315852602371783
"1204","Kreslehner, Gabi",4,7,1.01123930437037
"1205","Kress-Fricke, Regine",1,1,-0.315852602371783
"1206","Kretzen, Friederike",1,4,-1.15230664900071
"1207","Krick, Julius",1,1,-0.315852602371783
"1208","Krieger, Günter",1,2,-0.594670617914757
"1209","Krieger, Walter",1,1,-0.315852602371783
"1210","Krispien, Edith",1,1,-0.315852602371783
"1211","Křištan, Lukáš",1,1,-0.315852602371783
"1212","Kristiansen, Ole",1,1,-0.315852602371783
"1213","Kristin, Marko Z.",1,1,-0.315852602371783
"1214","Kristl, Vlado",1,1,-0.315852602371783
"1215","Kroeger, Theodor",1,2,-0.594670617914757
"1216","Kroetz, Franz Xaver",5,7,2.01123930437037
"1217","Kröhn, Julia",5,7,2.01123930437037
"1218","Krohn, Tim",3,4,0.847693350999294
"1219","Kromarek, Michael",1,1,-0.315852602371783
"1220","Kronauer, Brigitte",5,5,2.56887533545632
"1221","Krüger, Horst",1,1,-0.315852602371783
"1222","Krüger, Renate",1,1,-0.315852602371783
"1223","Krumbiegel, Steffi",1,1,-0.315852602371783
"1224","Krupp, Ute-Christine",1,1,-0.315852602371783
"1225","Kruppa, Hans",1,2,-0.594670617914757
"1226","Kruse, Ingeborg",1,1,-0.315852602371783
"1227","Krzywon, Ernst Josef",1,1,-0.315852602371783
"1228","Kubiczek, André",2,2,0.405329382085243
"1229","Kubin, Alfred",7,15,1.78069518002658
"1230","Kubitschek, Ruth Maria",1,1,-0.315852602371783
"1231","Kübler, Roland",2,3,0.126511366542268
"1232","Küchenmeister, Nadja",1,1,-0.315852602371783
"1233","Kuczynski, Rita",1,1,-0.315852602371783
"1234","Kuehnelt-Leddihn, Erik von",1,1,-0.315852602371783
"1235","Kuh, Anton",1,1,-0.315852602371783
"1236","Kühn, Andrea",1,2,-0.594670617914757
"1237","Kühn, Johannes",3,4,0.847693350999294
"1238","Kühn, Oliver",1,1,-0.315852602371783
"1239","Kuhn, Sandy Taikyu",1,1,-0.315852602371783
"1240","Kuhnau, Johann",1,1,-0.315852602371783
"1241","Kummer, Tom",1,1,-0.315852602371783
"1242","Kunkel, Thor",2,2,0.405329382085243
"1243","Kunst, Thomas",1,1,-0.315852602371783
"1244","Kunze, Michael",1,1,-0.315852602371783
"1245","Küppers, Topsy",1,1,-0.315852602371783
"1246","Kurnitzky, Horst",1,1,-0.315852602371783
"1247","Kürschner, Liza",1,3,-0.873488633457731
"1248","Kürten, Claudio",1,1,-0.315852602371783
"1249","Kurz, Karl Friedrich",1,1,-0.315852602371783
"1250","Kurzeck, Peter",2,2,0.405329382085243
"1251","Kušnarenko-Surtaeva, V. G.",1,1,-0.315852602371783
"1252","Kutschke, Svealena",1,1,-0.315852602371783
"1253","Kwaysser, Marie",1,1,-0.315852602371783
"1254","La Roche, Sophie von",1,1,-0.315852602371783
"1255","Lack, Stephan",1,2,-0.594670617914757
"1256","Lacrosse, Marie",1,1,-0.315852602371783
"1257","Laederach, Jürg",2,2,0.405329382085243
"1258","Lamballe, Marie",2,6,-0.709942680086654
"1259","Lang, Fritz",1,1,-0.315852602371783
"1260","Lange, Claudio",1,1,-0.315852602371783
"1261","Lange, Kathrin",4,5,1.56887533545632
"1262","Lange, Laura",1,1,-0.315852602371783
"1263","Lange, Moritz Wulf",1,1,-0.315852602371783
"1264","Lange, Sabine",1,1,-0.315852602371783
"1265","Langenstein, Bernhard",1,1,-0.315852602371783
"1266","Langer, Eddy",1,1,-0.315852602371783
"1267","Langhoff, Anna",1,1,-0.315852602371783
"1268","Langkammer, Mariusz Witold von",1,1,-0.315852602371783
"1269","Lansburgh, Werner",2,5,-0.43112466454368
"1270","Lappert, Rolf",9,9,5.45360327328442
"1271","Lassnig, Maria",1,1,-0.315852602371783
"1272","Laßwitz, Kurd",3,3,1.12651136654227
"1273","Latzko, Andreas",3,3,1.12651136654227
"1274","Laub, Gabriel",2,2,0.405329382085243
"1275","Laube, Sigrid",1,1,-0.315852602371783
"1276","Laucke, Dirk",1,1,-0.315852602371783
"1277","Laukhard, Friedrich Christian",1,1,-0.315852602371783
"1278","Laureen, Anne",1,3,-0.873488633457731
"1279","Laurin, Ruben",1,1,-0.315852602371783
"1280","Lazar, Maria",1,1,-0.315852602371783
"1281","Lebek, Hans",2,7,-0.988760695629628
"1282","Lebert, Hans",2,6,-0.709942680086654
"1283","Lechner, Auguste",1,2,-0.594670617914757
"1284","Ledig, Gert",7,11,2.89596724219848
"1285","Leenders, Hiltrud",1,1,-0.315852602371783
"1286","Lefèvre, Pierre",4,4,1.84769335099929
"1287","Lehmann, Christine",1,1,-0.315852602371783
"1288","Lehmann, Hanjo",1,1,-0.315852602371783
"1289","Lehne, Fr.",1,1,-0.315852602371783
"1290","Lehner, Angela",1,1,-0.315852602371783
"1291","Lehr, Thomas",3,3,1.12651136654227
"1292","Leiber, Svenja",4,4,1.84769335099929
"1293","Leinemann, Susanne",1,1,-0.315852602371783
"1294","Leisner, Regine",1,1,-0.315852602371783
"1295","Leitgeb, Josef",1,1,-0.315852602371783
"1296","Leithold, Norbert",1,1,-0.315852602371783
"1297","Leitner, Maria",1,1,-0.315852602371783
"1298","Lemmermayer, Fritz",1,1,-0.315852602371783
"1299","Lendle, Jo",1,2,-0.594670617914757
"1300","Lentz, Michael",1,1,-0.315852602371783
"1301","Leo, Per",1,1,-0.315852602371783
"1302","Leppin, Paul",4,5,1.56887533545632
"1303","Lerchenwald, Johann",1,3,-0.873488633457731
"1304","Leu, Hans Jörg",1,1,-0.315852602371783
"1305","Levensohn, Melanie",1,1,-0.315852602371783
"1306","Levski, Marcus E.",1,2,-0.594670617914757
"1307","Lewald, Fanny",1,1,-0.315852602371783
"1308","Lewin, Waldtraut",2,2,0.405329382085243
"1309","Libera, Leszek",1,3,-0.873488633457731
"1310","Liebeskind, August Jacob",1,1,-0.315852602371783
"1311","Liebmann, Irina",1,1,-0.315852602371783
"1312","Lieckfeld, Claus-Peter",1,1,-0.315852602371783
"1313","Liehr, Tom",1,1,-0.315852602371783
"1314","Ligocka, Roma",1,1,-0.315852602371783
"1315","Liliencron, Detlev von",1,1,-0.315852602371783
"1316","Lindholm, Dan",1,1,-0.315852602371783
"1317","Lindroth, Malin",1,1,-0.315852602371783
"1318","Link, Michaela",1,1,-0.315852602371783
"1319","Lippet, Johann",1,1,-0.315852602371783
"1320","Lippke, Mila",1,1,-0.315852602371783
"1321","List, Berndt",1,1,-0.315852602371783
"1322","Llewellyn, Ralph",1,1,-0.315852602371783
"1323","Löb, Horst",1,1,-0.315852602371783
"1324","Lodemann, Jürgen",1,1,-0.315852602371783
"1325","Loen, Johann Michael von",1,1,-0.315852602371783
"1326","Löffler, Hans",1,1,-0.315852602371783
"1327","Lögering, Carsten",1,2,-0.594670617914757
"1328","Lohmann, Eva",1,1,-0.315852602371783
"1329","Loos, Cécile Ines",1,2,-0.594670617914757
"1330","Lorenzen, Rudolf",2,2,0.405329382085243
"1331","Losacker, Wolfgang",1,1,-0.315852602371783
"1332","Loschütz, Gert",4,4,1.84769335099929
"1333","Lothar, Ernst",2,3,0.126511366542268
"1334","Lott, Sylvia",1,2,-0.594670617914757
"1335","Lotz, Wolfram",1,1,-0.315852602371783
"1336","Lucadou, Julia von",1,1,-0.315852602371783
"1337","Lucassen, Arjen Anthony",1,1,-0.315852602371783
"1338","Ludwig, Volker",1,1,-0.315852602371783
"1339","Lukas, Clint",1,1,-0.315852602371783
"1340","Lukas, Elisabeth",3,4,0.847693350999294
"1341","Lukas, Leo",3,3,1.12651136654227
"1342","Lüninghöner, Gert",2,2,0.405329382085243
"1343","Lupi, Nina",1,1,-0.315852602371783
"1344","Lüscher, Max",1,1,-0.315852602371783
"1345","Lustiger, Gila",5,7,2.01123930437037
"1346","Lüthi, Max",1,1,-0.315852602371783
"1347","Lützow, Therese von",1,1,-0.315852602371783
"1348","Lux, Lana",2,2,0.405329382085243
"1349","Lyne, Charlotte",2,6,-0.709942680086654
"1350","Maass, Edgar",1,1,-0.315852602371783
"1351","Mächler, Stefan",1,1,-0.315852602371783
"1352","MacIntosh, Margo",1,1,-0.315852602371783
"1353","Mahle, Martin",1,1,-0.315852602371783
"1354","Mahler, Nicolas",1,1,-0.315852602371783
"1355","Mahlknecht, Selma",1,1,-0.315852602371783
"1356","Mahlmeister, Josef",1,2,-0.594670617914757
"1357","Mahr, Kurt",1,21,-5.89221291323127
"1358","Mahrendorff, C. S.",2,3,0.126511366542268
"1359","Mahrer, Louis",1,1,-0.315852602371783
"1360","Malade, Theo",1,1,-0.315852602371783
"1361","Malkowski, Rainer",1,1,-0.315852602371783
"1362","Mall, Sepp",2,2,0.405329382085243
"1363","Maly, Anton",2,2,0.405329382085243
"1364","Mander, Matthias",1,1,-0.315852602371783
"1365","Mandl, Herbert T.",1,1,-0.315852602371783
"1366","Mann, Erika",1,1,-0.315852602371783
"1367","Mann, Sunil",1,3,-0.873488633457731
"1368","Mannel, Beatrix",3,4,0.847693350999294
"1369","Marcus, Martha Sophie",1,1,-0.315852602371783
"1370","Marcus, Paul",3,4,0.847693350999294
"1371","Marginter, Peter",2,2,0.405329382085243
"1372","Marheinecke, Reinhard",1,1,-0.315852602371783
"1373","Marie Madeleine",1,1,-0.315852602371783
"1374","Marinić, Jagoda",1,1,-0.315852602371783
"1375","Marly, Michelle",11,14,6.05951319556955
"1376","Marni, Nicola",1,2,-0.594670617914757
"1377","Marten, Helena",2,4,-0.152306649000706
"1378","Martens, Klaus",1,1,-0.315852602371783
"1379","Martí Peña, Ofelia",1,1,-0.315852602371783
"1380","Martin, Adrian Wolfgang",1,1,-0.315852602371783
"1381","Martin, Sabine",4,4,1.84769335099929
"1382","Martinek, Hilly",1,1,-0.315852602371783
"1383","Martini, Caro",1,1,-0.315852602371783
"1384","Martini, Christiane",1,1,-0.315852602371783
"1385","Martius, Carl Friedrich Philipp von",1,1,-0.315852602371783
"1386","Marx, Karl",2,2,0.405329382085243
"1387","Marzi, Christoph",2,6,-0.709942680086654
"1388","Mathioudakis, Zacharias G.",1,2,-0.594670617914757
"1389","Matsubara, Hisako",2,2,0.405329382085243
"1390","Matt, Peter von",1,1,-0.315852602371783
"1391","Matthiesen, Hinrich",1,2,-0.594670617914757
"1392","Matysiak, Ada Jadwiga",1,1,-0.315852602371783
"1393","Maurer, Hermann",1,2,-0.594670617914757
"1394","Maurer, Jörg",1,1,-0.315852602371783
"1395","Maurer, Maria Luise",1,4,-1.15230664900071
"1396","Mauriņa, Zenta",1,1,-0.315852602371783
"1397","Maxian, Beate",1,1,-0.315852602371783
"1398","May, Iris",1,1,-0.315852602371783
"1399","Maybach, Katja",1,2,-0.594670617914757
"1400","Mayenburg, Marius von",9,20,2.38660510231171
"1401","Mayer, Gina",3,3,1.12651136654227
"1402","Mayer, Markus",1,1,-0.315852602371783
"1403","McFadyen, Cody",2,2,0.405329382085243
"1404","Mehring, Franz",1,1,-0.315852602371783
"1405","Meidner, Ludwig",1,1,-0.315852602371783
"1406","Meier, Angelika",1,1,-0.315852602371783
"1407","Meier, Beatrice",4,4,1.84769335099929
"1408","Meier, Carlo",1,1,-0.315852602371783
"1409","Meier, Gisela",1,2,-0.594670617914757
"1410","Meier, Helen",1,1,-0.315852602371783
"1411","Meinecke, Thomas",2,3,0.126511366542268
"1412","Meinhold, Wilhelm",3,3,1.12651136654227
"1413","Meißner, Tobias O.",2,3,0.126511366542268
"1414","Meistermann, Heinz",1,3,-0.873488633457731
"1415","Melchior, Ib",1,1,-0.315852602371783
"1416","Mendelssohn, Peter de",1,1,-0.315852602371783
"1417","Mennen, Patricia",1,1,-0.315852602371783
"1418","Menzel, Oswald",1,1,-0.315852602371783
"1419","Merino, Sina",1,2,-0.594670617914757
"1420","Merkel, Inge",3,4,0.847693350999294
"1421","Merkel, Rainer",1,1,-0.315852602371783
"1422","Merle, Robert",1,1,-0.315852602371783
"1423","Mesa, Paul",2,2,0.405329382085243
"1424","Messner, Elena",1,1,-0.315852602371783
"1425","Messner, Reinhold",3,3,1.12651136654227
"1426","Mettler, Felix",2,2,0.405329382085243
"1427","Meyer zu Düttingdorf, Hans",2,4,-0.152306649000706
"1428","Meyer-Steineg, Theodor",1,1,-0.315852602371783
"1429","Meyer, Clemens",11,19,4.66542311785468
"1430","Meyer, Thomas",3,4,0.847693350999294
"1431","Michaelis, Antonia",1,1,-0.315852602371783
"1432","Michaels, Adi Mira",1,1,-0.315852602371783
"1433","Michel, Peter",1,1,-0.315852602371783
"1434","Michelis, Hubert",1,2,-0.594670617914757
"1435","Michelsen, Hans Günter",1,1,-0.315852602371783
"1436","Mickiewicz, Iwona",1,1,-0.315852602371783
"1437","Mikan, Denis",1,1,-0.315852602371783
"1438","Mikeleitis, Edith",1,1,-0.315852602371783
"1439","Mikula, Valentin",1,1,-0.315852602371783
"1440","Milanovic-Jelić, Jasna",1,1,-0.315852602371783
"1441","Milch-Sheriff, Ella",1,1,-0.315852602371783
"1442","Millesi, Hanno",1,1,-0.315852602371783
"1443","Minden, Inka Loreen",2,2,0.405329382085243
"1444","Minelli, Michèle",1,2,-0.594670617914757
"1445","Mingels, Annette",1,1,-0.315852602371783
"1446","Miranda, Carmen",1,1,-0.315852602371783
"1447","Mischke, Susanne",2,2,0.405329382085243
"1448","Mischke, Thilo",2,2,0.405329382085243
"1449","Mitterer, Erika",4,4,1.84769335099929
"1450","Mohafez, Sudabeh",2,2,0.405329382085243
"1451","Molden, Hanna",1,1,-0.315852602371783
"1452","Moldovan, Kurt",1,1,-0.315852602371783
"1453","Molinari, Gianna",3,3,1.12651136654227
"1454","Molling, Herlinde",1,1,-0.315852602371783
"1455","Monferat, Benjamin",2,4,-0.152306649000706
"1456","Monioudis, Perikles",3,6,0.290057319913346
"1457","Mönnich, Horst",1,1,-0.315852602371783
"1458","Montasser, Thomas",3,3,1.12651136654227
"1459","Montecrossa, Michel",1,1,-0.315852602371783
"1460","Montillon, Christian",1,3,-0.873488633457731
"1461","Morell, Leon",1,2,-0.594670617914757
"1462","Moreno, Maria",1,1,-0.315852602371783
"1463","Morese, Maria Carmen",1,2,-0.594670617914757
"1464","Morgan, Kathleen",1,1,-0.315852602371783
"1465","Morgenstern, Soma",3,10,-0.82521474225855
"1466","Morgner, Irmtraud",2,2,0.405329382085243
"1467","Moritz, Karl Philipp",6,6,3.29005731991335
"1468","Morrison, Tania",1,2,-0.594670617914757
"1469","Morrison, Toni",1,2,-0.594670617914757
"1470","Moser, Annemarie E.",1,1,-0.315852602371783
"1471","Moster, Andreas",1,1,-0.315852602371783
"1472","Möwes, Heinrich",1,1,-0.315852602371783
"1473","Moy, Johannes",1,1,-0.315852602371783
"1474","Mucker-Frimmel, Gerda",1,1,-0.315852602371783
"1475","Muecklich, Bernhard von",1,1,-0.315852602371783
"1476","Mueller-Stahl, Armin",2,2,0.405329382085243
"1477","Mueller, Harald",1,1,-0.315852602371783
"1478","Mueller, Roland",1,1,-0.315852602371783
"1479","Mühlberger, Josef",1,2,-0.594670617914757
"1480","Mühlenfels, Hanns von",1,1,-0.315852602371783
"1481","Muhr, Ursula",1,1,-0.315852602371783
"1482","Müller-Bohn, Jost",1,1,-0.315852602371783
"1483","Müller, Catrin",1,1,-0.315852602371783
"1484","Müller, Cornelia H.",1,1,-0.315852602371783
"1485","Müller, Dieter Alpheo",1,1,-0.315852602371783
"1486","Müller, Günther",1,1,-0.315852602371783
"1487","Müller, Nicole",4,6,1.29005731991335
"1488","Müller, Raphael",1,1,-0.315852602371783
"1489","Müller, Ray",1,1,-0.315852602371783
"1490","Müller, Titus",6,7,3.01123930437037
"1491","Müller, Willibald",1,1,-0.315852602371783
"1492","Multhaupt, Hermann",2,4,-0.152306649000706
"1493","Münter, Felix A.",1,1,-0.315852602371783
"1494","Münzberg, Olav",1,1,-0.315852602371783
"1495","Münzer, Hanni",6,8,2.7324212888274
"1496","Murr, Stefan",1,1,-0.315852602371783
"1497","Murray, Fiona",1,1,-0.315852602371783
"1498","Musäus, Johann Karl August",5,6,2.29005731991335
"1499","Muster, Wilhelm",1,1,-0.315852602371783
"1500","Muszer, Dariusz",1,3,-0.873488633457731
"1501","Mutius, Dagmar von",1,1,-0.315852602371783
"1502","Nagel, Herbert C.",1,1,-0.315852602371783
"1503","Nagel, Rolf",1,1,-0.315852602371783
"1504","Nagele, Andrea",1,2,-0.594670617914757
"1505","Naters, Elke",3,6,0.290057319913346
"1506","Natonek, Hans",1,1,-0.315852602371783
"1507","Nawrat, Matthias",3,3,1.12651136654227
"1508","Neeser, Andreas",2,2,0.405329382085243
"1509","Nelken, Dinah",1,1,-0.315852602371783
"1510","Nemeskéri-Kiss, Géza",1,1,-0.315852602371783
"1511","Nenik, Francis",1,1,-0.315852602371783
"1512","Nestvold, Ruth",1,1,-0.315852602371783
"1513","Nett, Olaf",1,1,-0.315852602371783
"1514","Netzel, Rebecca",1,2,-0.594670617914757
"1515","Neubauer, Nicole",2,2,0.405329382085243
"1516","Neumann, Gert",1,1,-0.315852602371783
"1517","Neumann, Robert",2,2,0.405329382085243
"1518","Neumann, Ronnith",1,1,-0.315852602371783
"1519","Neumeister, Christoff",1,1,-0.315852602371783
"1520","Neutsch, Erik",1,1,-0.315852602371783
"1521","Neven DuMont, Alfred",1,1,-0.315852602371783
"1522","Nevis, Ben",2,2,0.405329382085243
"1523","Nick, Dagmar",2,2,0.405329382085243
"1524","Nickel, Rainer",1,1,-0.315852602371783
"1525","Niebelschütz, Wolf von",1,1,-0.315852602371783
"1526","Niebuhr, Barthold Georg",1,1,-0.315852602371783
"1527","Niedermeier, Karin",1,2,-0.594670617914757
"1528","Niederwieser, Stephan",1,1,-0.315852602371783
"1529","Niekrawietz, Hans",1,1,-0.315852602371783
"1530","Nigg, Iren",2,2,0.405329382085243
"1531","Nikolai, Maria",1,2,-0.594670617914757
"1532","Nitsch, Hermann",1,1,-0.315852602371783
"1533","Nizon, Paul",8,18,1.94424113339766
"1534","Noack, Barbara",1,1,-0.315852602371783
"1535","Nöldeke, Eva",1,2,-0.594670617914757
"1536","Noll, Dieter",2,2,0.405329382085243
"1537","Noll, Peter",1,1,-0.315852602371783
"1538","Nolte, Jakob",1,1,-0.315852602371783
"1539","Nordau, Max",1,1,-0.315852602371783
"1540","Norris, Bruce",1,1,-0.315852602371783
"1541","Noske, Edgar",1,2,-0.594670617914757
"1542","Nöstlinger, Christine",4,5,1.56887533545632
"1543","Notz, Werner",1,2,-0.594670617914757
"1544","Novak, Helga M.",3,3,1.12651136654227
"1545","Nürnberg, Dorothea",1,1,-0.315852602371783
"1546","Nuyen, Jenny-Mai",2,2,0.405329382085243
"1547","O'Connor, Philip",3,4,0.847693350999294
"1548","Obergriessnig, Andreas",1,1,-0.315852602371783
"1549","Obermeier, Siegfried",7,23,-0.449848944317213
"1550","Oberthür, Irene",1,1,-0.315852602371783
"1551","Obexer, Margareth",1,1,-0.315852602371783
"1552","Oesterle, Kurt",1,1,-0.315852602371783
"1553","Ohler, Norman",2,2,0.405329382085243
"1554","Öhri, Armin",1,2,-0.594670617914757
"1555","Oken, Edgar",1,1,-0.315852602371783
"1556","Okopenko, Andreas",4,4,1.84769335099929
"1557","Olvedi, Ulli",2,2,0.405329382085243
"1558","Omari, Laila el",1,3,-0.873488633457731
"1559","Opitz, Martin",2,2,0.405329382085243
"1560","Orfali, Stephanie",1,1,-0.315852602371783
"1561","Ornstein, Anna",1,1,-0.315852602371783
"1562","Ortner, Otto Ludwig",1,1,-0.315852602371783
"1563","Ortwein, Barbara",1,2,-0.594670617914757
"1564","Oseban, Ana Jasmina",1,1,-0.315852602371783
"1565","Oser, Pierre",1,1,-0.315852602371783
"1566","Ossowski, Leonie",1,1,-0.315852602371783
"1567","Ostau, Ruth von",1,1,-0.315852602371783
"1568","Osten, Manfred",1,1,-0.315852602371783
"1569","Ostertag, Silvia",2,2,0.405329382085243
"1570","Oswald, Georg Martin",13,13,8.33833121111253
"1571","Ott, Karl-Heinz",3,3,1.12651136654227
